,Oligodendrocytes,Astrocytes,Microglia,Excitatory,OPCs,Endothelial cells,Inhibitory,Pericytes,Ependymal,GABA,CADPS2+ neurons,DaNs
ENSG00000133246,5.580196,4.9833913,200.1835,2.864253,2.3243194,3.4260354,1.1685923,2.9227145,9.870011,3.0101867,2.6160479,1.9396553
ENSG00000133401,104.08362,236.41397,44.093372,176.58266,2755.2505,537.8405,180.8196,1051.8395,121.61836,195.37653,51.04943,267.89676
ENSG00000133640,2.4313765,67.70702,1.3516808,29.931507,1.8971325,1.3980923,21.618671,2.5181818,995.8345,8.546587,0.0,18.989202
ENSG00000133665,0.14170776,0.072622485,0.24322337,0.9622768,0.21740589,0.0,0.3472818,1.1023731,56.43572,0.0,0.0,0.37718654
ENSG00000133800,1.5976666,51.67468,11.8147955,1.0335996,0.5470354,2.1272805,0.55364966,5.1919127,8.502007,0.69820213,0.0,3.2544048
ENSG00000133816,26.884209,11.907522,38.88842,59.8439,3.550727,1.7276455,48.742588,16.172895,5.4762635,64.11312,467.0536,16.10118
ENSG00000134042,0.73660225,45.688305,4.6629863,3.1171136,12.883518,8.172787,2.576176,7.2044144,15.267057,2.4601455,1.2567804,0.37718654
ENSG00000134215,1.234561,118.64629,14.929846,116.19367,15.490467,41.35206,79.027084,44.924786,6.869522,482.0375,11.468428,76.1571
ENSG00000134324,71.09132,519.8301,41.623947,105.37969,117.35093,56.802197,117.89067,37.563885,92.82472,89.87474,122.397224,101.87461
ENSG00000134369,275.9103,321.87775,79.73288,230.16231,1030.4009,154.02737,239.63454,139.52893,46.754444,270.3692,27.142445,231.88249
ENSG00000134443,0.015428323,0.11532326,0.18842071,2.1601603,0.0,4.040821,0.7548209,0.38382226,0.0,0.0,0.0,22.265223
ENSG00000134516,9.018395,7.328935,935.16345,7.215553,3.6038094,8.107804,7.727994,3.2180755,2.9023468,15.680774,26.805195,10.593331
ENSG00000134595,0.2711086,0.4585532,0.091642134,0.24143295,7.9178243,0.031812336,0.47383383,0.0,2.0819383,0.0,0.0,0.0
ENSG00000134817,0.50818837,63.825924,1.3505038,0.29851118,1.0011321,6.736199,0.25649765,7.4178715,13.968015,0.7821356,2.6160479,0.0
ENSG00000134853,0.25274962,0.73713666,1.9962448,0.46263745,172.16885,1.7411126,0.40363494,5.330146,0.0,0.15723683,0.0,0.0
ENSG00000134955,0.23788287,0.5337042,23.389093,0.21271147,0.3476993,0.0,0.23788495,0.549017,0.0,0.40708607,0.0,0.0
ENSG00000135063,2.3017335,669.897,4.8386006,17.993116,4.7909045,67.28096,13.865689,23.939983,214.4707,3.631263,4.667599,24.689917
ENSG00000135094,0.40932474,28.84893,1.5728844,0.74080473,0.6805664,1.2357588,0.4435922,2.413315,5.2885847,0.4420852,6.4413066,0.0
ENSG00000135218,7.089085,2.2301598,2.0693858,16.310877,3.351999,1.6003879,9.905968,6.228798,288.28683,6.341811,3.3083317,5.09783
ENSG00000135253,0.3823491,0.8394642,0.5647094,2.4424534,1.1873765,0.18498753,3.2161765,0.1957831,4.0736237,0.5778659,27.570347,0.0
ENSG00000135324,0.5340835,1.4729823,0.18612556,47.8688,2.6558592,0.63097763,44.34817,0.23576665,27.593983,30.33879,35.88353,98.837364
ENSG00000135903,1.4457641,17.985256,0.9723297,0.53059137,90.71177,0.5317111,10.927771,0.19633351,10.339907,0.4558444,6.4413066,0.0
ENSG00000135917,0.368487,12.5699215,0.82631785,7.3553147,11.086628,242.39511,8.461578,57.267513,1.6479032,11.84615,0.0,11.994633
ENSG00000136114,3.591979,4.49555,5.4815426,5.0084176,10.748294,53.67466,4.4879203,11.300078,2.8751583,6.954587,6.4888763,4.8388953
ENSG00000136160,1.3354262,206.61787,6.022127,3.8161478,11.910657,10.058539,2.5330462,42.833458,44.825706,0.68234485,6.4413066,0.0
ENSG00000136244,0.019813852,0.10336032,0.281935,0.0,0.0,21.647963,0.0,5.551303,0.0,0.0,0.0,0.0
ENSG00000136261,24.189156,10.711496,26.736292,27.309221,24.702374,22.790749,29.627678,12.079504,4.6480703,64.34744,27.937218,28.569227
ENSG00000136541,405.26886,17.261486,35.629818,6.3038945,11.504847,14.09494,4.3800626,9.405801,2.2930436,4.2255325,14.981734,1.6382135
ENSG00000136542,0.08123827,0.021546518,0.03799424,0.08937228,0.07125562,0.0,0.19131427,0.17219457,0.3188674,0.0,30.061638,1.6382135
ENSG00000136698,0.043885626,0.09972465,0.03799424,3.0646734,0.034833178,0.0,6.748578,0.0,0.0,1.6197996,3.770341,2.5220537
ENSG00000136750,1.6211544,3.3124113,1.4948616,47.62208,1.2972058,0.76005083,380.38574,1.8306732,3.63794,847.0081,4.1031027,88.55325
ENSG00000136867,144.75618,8.824447,21.858501,2.6257508,3.683502,6.0731325,4.2504807,7.94857,3.75476,3.7004147,4.1031027,0.37718654
ENSG00000136944,1.0695052,4.3603,1.2342316,9.71869,0.27771,1.4054615,2.77046,1.1458129,13.720123,1.7238293,0.0,122.97544
ENSG00000136960,1084.0347,51.459244,80.86121,19.507189,35.861317,50.428555,18.19674,25.825525,41.065697,11.015694,28.5789,19.806976
ENSG00000136999,0.13304263,0.12638836,0.14741388,4.2720985,0.1014432,34.580505,5.514795,6.8695674,0.8127804,0.026906991,0.0,3.502124
ENSG00000137098,4.552036,12.699494,2.1587806,3.025551,3.9419603,0.5033274,2.9384959,4.0357533,270.4496,1.5678399,9.057354,3.5353613
ENSG00000137203,0.13086861,0.093479015,0.0,2.383222,0.42815349,0.0,6.870526,1.1272537,0.0,0.0,2.0515513,0.0
ENSG00000137252,0.5750749,0.7012751,0.6159603,25.716461,0.38717806,0.095437,39.51721,0.575244,0.8315328,14.434651,6.4413066,18.124718
ENSG00000137267,13.024528,25.079199,6.395928,76.876915,13.634879,16.0552,110.508026,24.77641,14.606878,39.530235,20.802166,49.517853
ENSG00000137393,0.89321864,31.800234,193.39647,4.662098,12.023285,833.19653,5.7865815,208.37373,24.399145,2.6122088,1.2567804,40.064217
ENSG00000137463,0.44738674,1.0677412,0.21841069,2.0032513,2.7080667,0.1967214,2.7380514,0.6526595,1.1052818,11.287644,4.1031027,2.0154
ENSG00000137473,6.951123,17.849934,1.1918396,18.377245,4.6507497,0.7779472,2.8782232,0.2665862,733.0687,1.229147,6.4413066,7.4254785
ENSG00000137558,2.5767174,1.7935772,0.5246655,5.3157463,1.9342923,1.0665601,4.409897,3.0490465,1.1929193,3.7185168,4.667599,14.493127
ENSG00000137561,0.3659791,66.145164,0.43132362,3.380147,14.446397,1.3147904,5.896159,0.64587396,14.479733,1.4051881,0.0,1.2610269
ENSG00000137691,0.7451378,8.696834,0.08339408,8.441741,4.014407,0.27453804,7.015857,4.6917796,117.58506,3.5752876,7.6980867,7.9970703
ENSG00000137801,0.049457308,0.16521406,0.8818224,1.0759492,0.0,1.055626,1.3350627,41.936428,3.9059196,3.9953175,0.0,0.37718654
ENSG00000137809,1.1978873,1.5264474,0.76909214,1.980692,0.5920952,2.2194045,0.91525835,90.76091,21.162212,0.107627966,2.0515513,0.0
ENSG00000137819,0.6078679,0.63677526,14.27387,0.65598327,0.26684827,134.86766,0.9833618,36.14499,2.7306771,4.0254602,2.0515513,0.7543731
ENSG00000137834,0.38634655,19.034964,45.429047,0.7036276,0.9691768,399.7916,0.55899316,115.226074,30.23017,0.4705731,0.0,1.9396553
ENSG00000137841,0.48745307,0.7817156,128.00189,5.875023,0.75127184,1.0171275,4.1344457,0.4782139,0.6395208,1.1883199,0.0,1.1315597
ENSG00000137872,79.279976,133.30101,53.331497,253.40825,36.568455,7.330029,372.0456,46.026676,34.20672,4.5196466,2.0515513,1306.206
ENSG00000138030,3.6834145,2.145442,1.7060221,4.0951023,3.1854918,5.140204,4.203432,4.8427243,1.2817581,3.6099944,28.381275,5.7007136
ENSG00000138083,0.5178602,6.5528293,1.0513939,5.057818,4.5942807,1.0331508,32.842453,0.39841357,14.59095,0.0,0.0,0.0
ENSG00000138100,0.3184238,0.51831174,0.16834804,2.614908,0.3488011,0.0,7.858927,0.07886625,3.0323246,5.2596254,0.0,1.1315597
ENSG00000138161,3.2505746,0.73038155,2.147076,3.6057136,1.267608,1.8073426,3.369474,0.65810144,0.45824283,3.0314507,2.0515513,7.9970703
ENSG00000138356,4.120392,1.0079492,1.7494689,1.8578773,16.351042,0.53918624,1.2987405,2.0809474,2.7761722,0.09953587,2.0515513,0.37718654
ENSG00000138395,0.6894193,1.3363636,0.79053915,2.1964998,1.4368907,1.7352898,1.7567265,2.7091615,1.334416,0.44451666,0.0,6.164452
ENSG00000138606,3.336061,6.8595166,7.5582213,16.807558,17.960913,19.580172,21.774633,13.432552,4.177189,13.317256,116.80707,20.615072
ENSG00000138653,0.7473269,1.3702003,0.9858818,132.28778,2.5256538,0.7464845,83.51763,0.23576665,0.09199717,53.20171,0.0,67.71827
ENSG00000138675,0.06263702,0.10405031,0.0628069,5.7182965,0.20901197,0.0,4.7696424,0.0,0.13175681,2.4459043,141.40073,1.2610269
ENSG00000138735,31.7523,25.686201,16.376959,52.625484,34.66891,20.758,62.077236,291.7653,34.889088,31.704205,42.556572,41.696957
ENSG00000138741,0.33969465,1.5386008,4.9478884,22.794466,30.867725,2.2706757,26.284332,281.8519,6.5427465,1.2187835,6.1546545,48.228916
ENSG00000138759,2.2499762,3.656671,2.8477569,196.02588,4.1955967,102.851204,156.25699,52.112526,1.7431593,456.9986,2.0515513,106.74941
ENSG00000138772,0.17096499,0.4367751,0.97228914,5.6178737,0.50374544,345.15747,2.8228662,77.41968,0.2683944,0.16144195,0.0,10.0866785
ENSG00000138821,1.8592601,27.513292,5.141125,13.264395,9.524771,217.2684,8.4010725,62.67173,19.812319,11.366279,21.782562,2.3705642
ENSG00000138829,1.8204273,7.93734,2.144233,58.51951,19.84001,1.4307047,57.71268,1.5450959,52.789116,178.43523,0.0,45.47655
ENSG00000138835,40.030582,20.99257,11.534426,15.624253,4.76133,197.48122,10.613346,54.842052,51.899944,4.798993,5.1296086,12.371819
ENSG00000138964,0.5019521,0.73762226,144.53917,3.415776,0.6566545,2.1391034,1.9760453,3.2862465,0.6153974,0.8699943,3.8728282,1.5087461
ENSG00000139287,0.768652,0.8395169,0.4923949,5.0172777,1.1839694,0.71586645,3.1382644,0.070252694,1.1267669,0.8258503,0.0,2.7697732
ENSG00000139329,0.017156076,0.0,0.0,0.13263416,0.0,1.3535277,0.01038001,9.669506,0.0,0.0,0.0,0.0
ENSG00000139352,0.50166047,11.584878,0.7411135,1.0986958,134.82393,1.9944278,2.8695307,2.3332157,18.294933,10.511606,0.0,0.0
ENSG00000139364,14.893942,30.9326,7.947307,266.41382,223.17569,1.360125,260.34134,4.0485487,24.09173,42.932217,46.42491,672.6113
ENSG00000139514,25.740278,29.683123,36.335667,32.413544,32.43894,885.66833,36.99183,202.55997,12.749544,31.406134,22.474846,37.26582
ENSG00000139874,0.10447383,0.17083952,0.41890603,5.2092056,14.901412,2.885964,5.4954247,0.39929667,0.63985074,0.09953587,0.0,4.7631507
ENSG00000139899,0.49822778,0.53269786,0.5046302,0.42268336,0.11081722,0.40226996,0.6648973,1.2173806,0.2054641,0.0,30.77327,0.0
ENSG00000139988,0.29695407,0.12946022,0.35466433,1.2378366,0.29152274,0.0,1.2330188,0.46555823,0.26351362,2.938689,0.0,7.0579705
ENSG00000140030,0.15720476,0.19559763,73.68051,0.05050463,0.3125986,0.05933514,0.05638828,0.7450972,0.0,0.42893744,0.0,0.0
ENSG00000140057,6.351167,4.1993957,2.161861,10.882768,1.2340841,3.1560926,6.967493,0.8190892,180.63577,0.62866044,0.0,2.8992405
ENSG00000140090,2.7090864,415.2745,13.138196,41.789623,19.452583,5.509625,20.56639,2.569267,141.91797,5.310659,17.447725,25.703226
ENSG00000140287,0.58634615,0.5223949,0.28484443,12.4814415,0.5041635,0.27569506,38.19178,1.1608443,0.8837918,0.28262356,0.0,0.0
ENSG00000140470,11.162083,50.286915,48.288464,15.708962,648.16254,9.760322,23.002602,26.675268,107.288536,21.503231,2.6160479,24.366045
ENSG00000140479,1368.1129,64.54893,76.15327,20.355742,44.322403,12.758012,21.006866,29.191404,42.0689,47.39414,39.21845,6.671106
ENSG00000140481,0.719986,0.9732828,0.99032915,0.7394396,0.6779919,0.653074,1.0361991,0.23433313,46.028095,0.080720976,0.0,0.0
ENSG00000140506,0.063734725,1.110217,0.03799424,0.11317264,0.0,0.031812336,0.157193,0.039433125,0.26351362,1.4497528,11.848759,0.0
ENSG00000140511,0.19628876,0.3974455,1.919133,0.25361025,0.13313723,31.425976,0.0,6.4471545,0.19472922,0.6671579,0.0,0.0
ENSG00000140527,1.086423,8.237023,0.49600267,2.7026267,2.3950121,0.7512735,2.105486,0.4940364,145.61462,0.4359734,0.0,0.8838403
ENSG00000140545,34.929153,47.46168,12.197068,2.351789,11.593917,41.201046,1.4936948,266.30264,27.550808,4.3845415,0.0,0.0
ENSG00000140678,0.7544363,1.1461711,316.98276,0.7734297,0.6976022,1.613228,1.3001384,0.5628777,0.10273205,0.75911564,2.6160479,0.8838403
ENSG00000140749,0.72176623,0.99141425,46.873398,0.6976615,0.66825944,0.6596965,0.3254028,1.4391612,1.3711016,0.50860226,1.2567804,0.7543731
ENSG00000140795,1.3639145,2.3784602,4.5848675,2.3079445,0.926519,1.6914903,2.330404,1.8112308,227.68686,0.79502857,2.0515513,3.502124
ENSG00000140859,46.33887,58.248264,26.116816,34.085323,37.51756,30.895205,37.50496,43.79555,30.680786,235.95493,5.2320957,16.791021
ENSG00000140945,32.653446,12.55433,20.561365,318.46304,438.7755,10.357128,391.254,6.9162593,16.583952,1107.5266,2.5135608,302.24664
ENSG00000140968,0.17207827,0.7929714,144.48314,0.25857463,0.42548534,0.11867028,0.16566767,0.29685536,0.0,2.0109382,2.0515513,0.0
ENSG00000141052,0.9218185,1.4033397,0.9743523,0.9474558,1.1148486,1.4931947,2.190451,32.56931,1.8855873,0.59631336,0.0,0.0
ENSG00000141294,0.44262516,1.4994365,0.6879211,0.47966862,0.2216437,0.27117857,0.60850996,0.27466476,73.5927,0.0,1.2567804,0.0
ENSG00000141433,0.24079904,0.3424265,0.7266349,36.29161,0.4764679,5.9781246,7.030487,0.68167645,0.0,0.26065966,2.0515513,17.654377
ENSG00000141469,4.548937,1391.9186,10.596785,3.67671,8.056191,8.542769,3.2789404,10.067398,267.05066,2.961043,11.6184845,6.303597
ENSG00000141485,0.19275069,14.970613,0.58497643,0.105622716,1.0463079,1.9892167,0.3526541,1.5712718,0.5126654,0.20959528,0.0,0.8838403
ENSG00000141506,0.7859213,2.097652,408.08362,1.2826163,1.4660068,5.9959245,0.7253566,3.0772905,0.3662457,1.3518119,10.464191,3.8368034
ENSG00000141542,234.85947,35.636745,30.074282,29.346346,26.31674,13.66409,22.98615,16.979145,16.307238,34.65368,46.91957,26.306107
ENSG00000141639,3.2262528,720.8024,8.779939,34.277004,33.496433,10.188979,38.94103,14.52174,269.8918,151.71397,118.19051,11.918889
ENSG00000141668,0.2659484,0.30275905,0.08988749,30.374434,5.3280087,0.1967214,5.1227374,0.039433125,0.0,0.0,0.0,8.24479
ENSG00000141744,0.62620133,40.05788,0.9895512,2.6561642,0.7210745,5.1403737,3.464885,5.0891814,13.750796,5.837196,0.0,2.6515212
ENSG00000141968,1.045841,1.6154679,215.55937,2.4787068,1.3253297,2.6585526,3.7014465,2.16969,0.8110158,1.0373275,7.283647,4.4617085
ENSG00000142273,0.2678068,0.17988768,0.48494217,0.57261616,0.30510923,0.06362467,0.24108987,0.46555823,0.45062423,0.5393962,6.4413066,0.7543731
ENSG00000142319,0.3075836,0.446653,0.271801,2.0852966,0.2761347,0.2242442,1.5356369,0.0,0.7680609,0.0,0.0,226.62285
ENSG00000142347,4.9749417,7.026589,480.3429,3.1695173,3.5181239,22.680721,2.9088528,20.276352,5.259112,2.3327494,11.570915,8.621976
ENSG00000142449,0.8276335,1.1242713,1.3690034,1.2702937,27.95677,1.5445184,1.3797438,2.4090607,0.4077483,0.34413022,0.0,1.1315597
ENSG00000142512,0.24291448,0.66388917,85.57547,0.46576497,0.15068522,0.031812336,0.3087287,0.40159866,0.0,0.361392,2.6160479,0.0
ENSG00000142530,1.1545393,0.7657528,0.4450176,4.1323147,0.6020339,1.846405,6.9971714,0.65037286,2.27787,3.7369964,0.0,1.5624686
ENSG00000142583,1.2363719,3.2334633,366.54916,2.3456433,2.47916,1.598333,2.5842822,0.61093783,1.8779901,3.0836577,4.667599,3.502124
ENSG00000142621,1.8450859,7.813068,22.395447,9.451692,2.4242136,1.7388947,6.646655,11.739283,423.06113,1.921642,4.1031027,5.5712466
ENSG00000142700,1.6640518,0.093479015,0.0,3.0375717,0.48022994,0.0,0.24505864,0.0,3.0323246,0.92418087,0.0,10.271405
ENSG00000142748,0.047802642,0.0,0.16324323,0.23129398,0.06338806,7.6084476,0.0515458,1.5169857,1.1280628,0.026906991,0.0,0.0
ENSG00000142765,0.08575336,0.36938664,0.8308123,1.4553715,0.29529068,1.485629,1.2944676,0.3526835,1.0504491,0.9497814,19.594416,0.8838403
ENSG00000143032,0.1326902,0.16696934,0.0,2.8907778,0.079123184,0.2544596,0.5446115,0.0,1.8392322,0.0,30.967705,0.0
ENSG00000143036,2.4920764,68.28883,0.85288185,5.826946,6.9215713,2.8979294,9.60912,7.399,17.262348,1.4179232,15.3961735,4.537454
ENSG00000143061,1.713832,2.7374392,0.51995105,23.573822,2.1189191,1.9028739,33.620266,6.8055086,13.775002,212.72342,0.0,12.512094
ENSG00000143119,0.66580224,1.7799519,314.93906,0.604049,1.2352742,1.4523242,1.6435227,2.691242,0.2683944,1.5272015,2.6160479,0.8838403
ENSG00000143226,0.7844938,1.7128466,234.77759,0.2910298,0.6248103,2.010726,0.253604,2.7137659,0.2683944,0.91686994,0.0,0.0
ENSG00000143340,0.26067615,0.71521807,0.10378651,21.03545,0.39854822,0.1967214,10.400168,0.34491745,0.85565627,3.9393654,2.0515513,1.2610269
ENSG00000143341,2.2247293,1.6001018,1.387287,33.01259,1.3638924,238.66722,28.192244,64.33317,10.074163,65.95436,2.0515513,0.7543731
ENSG00000143355,0.19794096,0.22141148,0.24493589,43.14249,0.16472197,0.14888567,0.40014535,0.19633351,10.711648,0.026906991,0.0,0.0
ENSG00000143494,0.91878337,0.5698156,0.14918636,10.698653,2.566158,0.06362467,10.296838,1.2996446,2.0454376,91.577446,0.0,5.09783
ENSG00000143502,1.1918274,15.715386,3.6122162,207.02255,114.7399,1.372343,144.21921,1.2483224,10.711279,131.50577,72.150314,69.98676
ENSG00000143921,0.21311563,0.6504365,0.41152927,4.755063,1.1403909,0.0,8.508945,0.19633351,1.0822958,5.309025,0.0,4.3102193
ENSG00000144119,0.024858363,0.7416513,0.4676135,2.9872856,41.68668,0.0,1.7800232,0.27466476,0.0,0.26065966,0.0,0.0
ENSG00000144230,0.6159456,0.7840731,0.5825567,0.31817406,138.86568,2.7051072,0.05638828,1.062919,0.0,0.026906991,0.0,0.0
ENSG00000144331,3.253746,8.087573,3.7884817,315.10373,5.733195,258.01855,259.3937,128.53278,6.808591,261.7233,1289.9135,204.85414
ENSG00000144355,0.13994871,0.23643042,0.0,3.881016,0.0,0.22157197,14.294703,0.16408044,0.0,0.0,0.0,0.0
ENSG00000144366,5.349762,10.283881,1.4195632,144.72235,4.665899,90.81623,175.72943,119.0419,97.637596,786.2621,3.3083317,40.80344
ENSG00000144460,1.0403014,2.7181761,3.214553,157.38383,1.7839153,2.767953,139.812,2.6095839,1.2709442,1028.3384,93.13804,404.13052
ENSG00000144596,0.4351246,1.8977016,0.89761525,40.38198,12.779145,2.4095793,74.291824,15.229618,0.42159945,311.58252,0.0,29.885513
ENSG00000144649,1.5018464,32.690792,2.551221,1.1988683,2.4677486,1.4992499,2.0091238,2.696007,9.46838,1.1949915,0.0,1.1852821
ENSG00000144749,71.229385,709.9944,79.64121,10.390555,56.589622,56.584713,12.599262,164.22064,242.61458,7.743261,55.40654,19.667831
ENSG00000144837,0.123324245,0.22702546,1.2454194,0.2482895,0.13627638,139.58669,0.22982708,38.3076,0.0,0.026906991,2.0515513,0.0
ENSG00000145014,1.4585651,1.8571006,6.134694,17.057909,1.3203765,94.70601,18.562492,25.69178,4.08549,4.397721,0.0,19.065355
ENSG00000145242,2.1374469,36.580585,1.7143878,249.44771,57.846867,3.5153456,296.67847,3.0949996,20.327538,3.6797652,8.437941,612.22876
ENSG00000145248,0.09340282,0.30177137,0.17714225,1.3658715,1.0959172,0.20193347,1.8475815,0.0,0.0,0.31058666,0.0,15.36729
ENSG00000145287,1.0402747,3.087264,65.640114,2.0534012,0.7831678,2.1809182,0.9950747,0.6440459,0.46897775,1.2708843,0.0,3.071215
ENSG00000145451,0.807561,1.6499573,1.4088682,141.80284,0.700403,0.31539166,100.052025,1.0816034,1.0369968,12.680592,0.0,318.63223
ENSG00000145491,0.33572027,2.0080898,0.99338144,5.9707255,0.69196546,0.8105036,2.6561685,0.25017774,301.36807,2.599937,1.2567804,1.6382135
ENSG00000145536,2.846399,3.1786845,0.6395088,6.3535886,1.3624091,0.5033274,1.8559868,1.1069146,9.48544,0.85200214,206.5241,2.3925865
ENSG00000145721,1.1749473,34.01956,0.69514835,1.5755576,0.8959151,1.0634935,2.2594526,1.3399098,9.428232,0.18414381,0.0,0.37718654
ENSG00000145757,3.3755171,5.860504,2.9024522,3.7242103,28.198517,0.36163047,3.4707642,3.3439257,1.37627,4.0595555,3.3083317,0.8838403
ENSG00000145832,29.9599,112.869965,3.1802833,6.132175,10.985656,2.1617968,4.172536,1.9479072,39.607105,7.307729,2.6160479,15.476272
ENSG00000145863,0.624587,1.3051108,0.30350226,12.603616,0.7807846,0.12136286,13.309269,1.5579568,1.0253308,15.993584,97.89932,2.3925865
ENSG00000146038,0.9666126,18.155882,2.0533283,19.675653,1.4596901,0.42435378,23.061918,3.7903762,284.06592,4.011608,0.0,18.708654
ENSG00000146192,0.42470777,2.4647448,301.96432,0.43166402,0.49800634,1.0152347,0.10347503,0.7523283,0.4109282,0.90194196,0.0,0.0
ENSG00000146242,3.4728882,5.313378,1.5468433,18.802092,1.3279256,11.388436,6.0591702,12.362804,12.906088,0.0,0.0,7.4888787
ENSG00000146285,0.31325212,0.3470821,6.7899,19.752596,0.29908085,1.4990538,8.138176,0.18855208,1.3254457,1.8800228,2.6160479,11.768936
ENSG00000146469,0.0388381,0.046416387,0.103477694,3.8521354,0.0,7.114154,2.954197,1.0719247,0.0,0.19907174,0.0,47.575485
ENSG00000146477,0.3724582,37.783997,2.518622,7.046985,274.92795,1.6913295,3.996998,59.35944,10.529512,0.23492137,0.0,5.7227364
ENSG00000146674,0.12623087,0.42703038,0.2591287,7.129185,1.232904,166.59352,4.5341005,48.23523,0.09199717,5.6832266,0.0,1.6382135
ENSG00000146910,9.095762,16.368856,1.8497487,4.572144,3.2071183,0.7786913,7.898855,0.039433125,13.027875,1.9129047,136.87993,26.662401
ENSG00000146938,95.28467,82.66941,13.275134,306.5288,870.08246,4.699063,292.46286,4.4700685,21.40034,243.31155,268.67792,168.44157
ENSG00000146950,14.695741,26.274733,2.7377603,10.640484,17.54239,140.83545,10.957033,38.9395,29.100805,3.291415,4.1031027,11.822659
ENSG00000147113,68.37741,5.541599,5.8389454,1.0998762,1.8067058,438.44464,0.8528497,110.862274,1.9535,1.3419212,5.2320957,0.8838403
ENSG00000147432,0.6844287,1.0394368,1.0755339,3.7172463,0.7015967,0.5698513,2.6594124,0.17993851,2.4504113,0.31447366,6.7191505,57.567825
ENSG00000147488,4737.461,193.83325,369.50125,56.324802,70.64163,73.142784,51.37943,42.95727,43.933952,32.77266,464.8791,50.636246
ENSG00000147509,0.94535965,121.440994,3.2241805,28.480848,1.5130173,5.650847,27.866308,2.192045,26.556137,8.14264,0.0,25.790184
ENSG00000147655,4.637078,28.652647,1.9951286,16.864796,1.7932698,0.21251033,16.504133,1.499435,35.53346,3.0722792,2.0515513,292.29996
ENSG00000147676,0.529299,1.0923594,0.43337145,17.960436,0.7284409,0.14259832,16.82,0.56427556,0.7207831,4.490022,78.647934,2.2631195
ENSG00000148143,197.017,252.76176,18.806654,139.98288,707.4947,8.592969,143.4033,82.25876,233.34225,227.78658,174.53273,136.0518
ENSG00000148600,1.9571112,1.7128104,3.1695588,8.654597,7.016418,0.031812336,16.323265,0.0,0.50288326,3.7037697,2.0515513,6.153645
ENSG00000148604,0.18012036,16.943851,0.46675432,0.14007485,1.0433812,0.28627193,0.05638828,1.0545589,4.10974,0.0,1.2567804,0.0
ENSG00000148660,18.553215,536.72284,72.99729,127.445045,76.6941,42.92447,142.12819,53.155178,169.72478,132.50565,54.221165,145.62373
ENSG00000148798,1.4299927,3.7024758,3.1311407,100.02277,3.435,2.098698,146.35022,1.381246,1.5503209,90.20035,64.2307,96.97119
ENSG00000148826,357.92038,18.83651,26.063848,4.7858553,10.140284,9.858841,4.0147433,9.214436,4.4770913,4.3038206,21.88505,3.502124
ENSG00000148908,0.493832,2.371654,225.59628,0.5029671,1.1997757,1.5550141,0.91161466,1.3982772,7.101409,0.6972728,3.3083317,1.7676806
ENSG00000149124,1.4988074,1.9418149,0.7466891,2.265148,2.6376588,1.216198,1.5935696,1.0684329,1.1284525,8.909166,0.0,0.7543731
ENSG00000149201,5.087113,15.525836,3.2146082,3.2290618,7.369864,1.1284289,3.8559668,8.049642,216.63889,3.517934,5.1296086,2.3925865
ENSG00000149295,1.0847895,2.191765,0.5222081,21.806942,0.82266384,0.031812336,9.37775,0.070252694,0.3188674,2.1387992,0.0,211.21953
ENSG00000149506,0.0,0.0,0.08162162,0.2644949,0.0,0.7983752,0.2115805,7.266643,0.0,0.0,0.0,0.0
ENSG00000149573,0.030927991,0.0,0.08339408,0.0,0.0,55.574093,0.0,14.435352,0.0,0.053813983,0.0,0.37718654
ENSG00000149591,29.589111,15.651632,10.217413,7.40708,5.805963,81.26587,7.67997,490.53485,24.537827,14.419985,11.156475,6.325619
ENSG00000150048,0.12068867,0.16446754,22.733822,0.25284055,0.49946997,96.74956,0.072348,24.66621,0.0,0.12644286,0.0,0.0
ENSG00000150337,0.2697767,0.4583977,133.36859,0.117595,0.09841468,0.4882054,0.033462163,0.80239713,0.13175681,0.39814347,6.4413066,1.2610269
ENSG00000150361,2.4689093,9.6615505,3.2552001,483.06308,188.95279,2.2350175,288.6689,1.237403,4.962409,13.120158,1.2567804,2814.4727
ENSG00000150510,399.61008,39.943787,25.460732,14.309369,24.885681,63.5302,14.8134,31.838036,68.92149,30.9738,29.11378,40.455288
ENSG00000150556,0.8662855,1.7866875,0.62701553,50.332462,0.985906,0.7052609,73.01183,0.82045645,0.42159945,276.55304,0.0,0.37718654
ENSG00000150630,0.4026225,17.663948,0.69702893,3.4562156,0.55737156,119.69848,2.0706358,30.476402,28.056921,4.077412,0.0,2.1448672
ENSG00000150636,59.8432,39.832638,50.172695,59.031372,28.637451,22.895325,55.414185,309.5557,50.1286,34.26572,28.399227,49.80301
ENSG00000150656,489.48914,37.4983,47.907345,7.2474003,13.610276,7.560741,4.8687153,10.425222,9.117012,7.420924,7.6980867,7.20946
ENSG00000151491,158.77248,142.83925,414.5374,50.834152,159.10318,247.87447,54.905674,1903.5293,123.469925,138.87926,70.95131,78.958984
ENSG00000151552,840.1469,62.69458,92.9104,63.489635,57.72612,36.033066,64.98402,44.322067,27.63801,63.133007,91.23801,111.35647
ENSG00000151615,0.027998382,0.06890688,0.013899013,6.2943807,0.1908624,0.0,0.386107,0.0,0.18399434,0.0,0.0,0.0
ENSG00000151617,1.3292365,8.184,0.8897776,4.621968,2.8082201,5.4264393,2.4639094,236.68776,3.9485908,0.33603814,0.0,0.8838403
